medicine_name,brand_name,generic_name,country,status,regulation_type,authority,reason,alternatives,traveller_advice,source,last_updated,document
Ondansetron,Zofran,Ondansetron,France,Allowed,Prescription,ANSM,"Anti-nausea medicine, not restricted for travel",Domperidone (where legal),Carry prescription,ANSM Guidelines,2026-07-20,"Medicine: Ondansetron. Brand: Zofran. Generic: Ondansetron. Country: France. Status: Allowed. Regulation Type: Prescription. Authority: ANSM. Reason: Anti-nausea medicine, not restricted for travel. Alternatives: Domperidone (where legal). Traveller Advice: Carry prescription."
Ranitidine,Zantac,Ranitidine,India,Allowed,OTC/Prescription,CDSCO,Still available in some formulations,"Omeprazole, Famotidine",Carry prescription if available,CDSCO Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: India. Status: Allowed. Regulation Type: OTC/Prescription. Authority: CDSCO. Reason: Still available in some formulations. Alternatives: Omeprazole, Famotidine. Traveller Advice: Carry prescription if available."
Ranitidine,Zantac,Ranitidine,USA,Restricted,Withdrawn/Discontinued,FDA / DEA,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,FDA / DEA Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: USA. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: FDA / DEA. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,UK,Restricted,Withdrawn/Discontinued,MHRA / Home Office,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: UK. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: MHRA / Home Office. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,Japan,Restricted,Withdrawn/Discontinued,MHLW,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,MHLW Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: Japan. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: MHLW. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,UAE,Restricted,Withdrawn/Discontinued,MOHAP,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,MOHAP Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: UAE. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: MOHAP. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,Singapore,Restricted,Withdrawn/Discontinued,HSA,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,HSA Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: Singapore. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: HSA. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,Australia,Restricted,Withdrawn/Discontinued,TGA,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,TGA Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: Australia. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: TGA. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,Canada,Restricted,Withdrawn/Discontinued,Health Canada,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,Health Canada Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: Canada. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: Health Canada. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,Germany,Restricted,Withdrawn/Discontinued,BfArM,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,BfArM Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: Germany. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: BfArM. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Ranitidine,Zantac,Ranitidine,France,Restricted,Withdrawn/Discontinued,ANSM,Withdrawn in several markets over contamination concerns (NDMA),"Omeprazole, Famotidine",Check local availability; carry alternative antacid,ANSM Guidelines,2026-07-20,"Medicine: Ranitidine. Brand: Zantac. Generic: Ranitidine. Country: France. Status: Restricted. Regulation Type: Withdrawn/Discontinued. Authority: ANSM. Reason: Withdrawn in several markets over contamination concerns (NDMA). Alternatives: Omeprazole, Famotidine. Traveller Advice: Check local availability; carry alternative antacid."
Phenobarbital,Luminal,Phenobarbital,India,Restricted,Controlled Substance,CDSCO,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,CDSCO Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,USA,Restricted,Controlled Substance,FDA / DEA,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,FDA / DEA Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,UK,Restricted,Controlled Substance,MHRA / Home Office,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,Japan,Restricted,Controlled Substance,MHLW,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,MHLW Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,UAE,Restricted,Controlled Substance,MOHAP,Controlled psychotropic; import permit generally required,Consult doctor for alternatives,Apply for MOHAP permit and carry prescription,MOHAP Guidelines,2026-07-20,Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: UAE. Status: Restricted. Regulation Type: Controlled Substance. Authority: MOHAP. Reason: Controlled psychotropic; import permit generally required. Alternatives: Consult doctor for alternatives. Traveller Advice: Apply for MOHAP permit and carry prescription.
Phenobarbital,Luminal,Phenobarbital,Singapore,Restricted,Controlled Substance,HSA,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,HSA Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,Australia,Restricted,Controlled Substance,TGA,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,TGA Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,Canada,Restricted,Controlled Substance,Health Canada,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,Health Canada Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,Germany,Restricted,Controlled Substance,BfArM,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,BfArM Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Phenobarbital,Luminal,Phenobarbital,France,Restricted,Controlled Substance,ANSM,"Barbiturate, internationally controlled sedative/anticonvulsant",Consult doctor for alternatives,Carry prescription and medical certificate,ANSM Guidelines,2026-07-20,"Medicine: Phenobarbital. Brand: Luminal. Generic: Phenobarbital. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Barbiturate, internationally controlled sedative/anticonvulsant. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate."
Buprenorphine,Subutex / Suboxone,Buprenorphine,India,Restricted,Controlled Substance,CDSCO,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,CDSCO Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,USA,Restricted,Controlled Substance,FDA / DEA,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,FDA / DEA Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,UK,Restricted,Controlled Substance,MHRA / Home Office,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,Japan,Restricted,Controlled Substance,MHLW,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,MHLW Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,UAE,Banned,Banned,MOHAP,Strictly banned without prior government approval,Consult doctor for alternatives,Apply for import permit well in advance,MOHAP Guidelines,2026-07-20,Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: UAE. Status: Banned. Regulation Type: Banned. Authority: MOHAP. Reason: Strictly banned without prior government approval. Alternatives: Consult doctor for alternatives. Traveller Advice: Apply for import permit well in advance.
Buprenorphine,Subutex / Suboxone,Buprenorphine,Singapore,Restricted,Controlled Substance,HSA,Controlled under Misuse of Drugs Act,Consult doctor for alternatives,Carry prescription; quantity limits apply,HSA Guidelines,2026-07-20,Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Controlled under Misuse of Drugs Act. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription; quantity limits apply.
Buprenorphine,Subutex / Suboxone,Buprenorphine,Australia,Restricted,Controlled Substance,TGA,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,TGA Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,Canada,Restricted,Controlled Substance,Health Canada,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,Health Canada Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,Germany,Restricted,Controlled Substance,BfArM,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,BfArM Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Buprenorphine,Subutex / Suboxone,Buprenorphine,France,Restricted,Controlled Substance,ANSM,"Opioid substitution therapy drug, tightly controlled",Consult doctor for alternatives,Carry prescription and medical certificate; declare at customs,ANSM Guidelines,2026-07-20,"Medicine: Buprenorphine. Brand: Subutex / Suboxone. Generic: Buprenorphine. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Opioid substitution therapy drug, tightly controlled. Alternatives: Consult doctor for alternatives. Traveller Advice: Carry prescription and medical certificate; declare at customs."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,India,Allowed,OTC,CDSCO,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,CDSCO Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: India. Status: Allowed. Regulation Type: OTC. Authority: CDSCO. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,USA,Allowed,OTC,FDA / DEA,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,FDA / DEA Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: USA. Status: Allowed. Regulation Type: OTC. Authority: FDA / DEA. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,UK,Allowed,OTC,MHRA / Home Office,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: UK. Status: Allowed. Regulation Type: OTC. Authority: MHRA / Home Office. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,Japan,Allowed,OTC,MHLW,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,MHLW Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: Japan. Status: Allowed. Regulation Type: OTC. Authority: MHLW. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,UAE,Allowed,OTC,MOHAP,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,MOHAP Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: UAE. Status: Allowed. Regulation Type: OTC. Authority: MOHAP. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,Singapore,Allowed,OTC,HSA,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,HSA Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: Singapore. Status: Allowed. Regulation Type: OTC. Authority: HSA. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,Australia,Allowed,OTC,TGA,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,TGA Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: Australia. Status: Allowed. Regulation Type: OTC. Authority: TGA. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,Canada,Allowed,OTC,Health Canada,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,Health Canada Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: Canada. Status: Allowed. Regulation Type: OTC. Authority: Health Canada. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,Germany,Allowed,OTC,BfArM,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,BfArM Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: Germany. Status: Allowed. Regulation Type: OTC. Authority: BfArM. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Chlorpheniramine,Piriton,Chlorpheniramine Maleate,France,Allowed,OTC,ANSM,"Common antihistamine, generally unrestricted","Cetirizine, Loratadine",Safe to carry in personal-use quantities,ANSM Guidelines,2026-07-20,"Medicine: Chlorpheniramine. Brand: Piriton. Generic: Chlorpheniramine Maleate. Country: France. Status: Allowed. Regulation Type: OTC. Authority: ANSM. Reason: Common antihistamine, generally unrestricted. Alternatives: Cetirizine, Loratadine. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,India,Allowed,OTC,CDSCO,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,CDSCO Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: India. Status: Allowed. Regulation Type: OTC. Authority: CDSCO. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,USA,Allowed,OTC,FDA / DEA,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,FDA / DEA Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: USA. Status: Allowed. Regulation Type: OTC. Authority: FDA / DEA. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,UK,Allowed,OTC,MHRA / Home Office,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: UK. Status: Allowed. Regulation Type: OTC. Authority: MHRA / Home Office. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,Japan,Allowed,OTC,MHLW,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,MHLW Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: Japan. Status: Allowed. Regulation Type: OTC. Authority: MHLW. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,UAE,Allowed,OTC,MOHAP,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,MOHAP Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: UAE. Status: Allowed. Regulation Type: OTC. Authority: MOHAP. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,Singapore,Allowed,OTC,HSA,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,HSA Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: Singapore. Status: Allowed. Regulation Type: OTC. Authority: HSA. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,Australia,Allowed,OTC,TGA,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,TGA Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: Australia. Status: Allowed. Regulation Type: OTC. Authority: TGA. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,Canada,Allowed,OTC,Health Canada,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,Health Canada Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: Canada. Status: Allowed. Regulation Type: OTC. Authority: Health Canada. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,Germany,Allowed,OTC,BfArM,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,BfArM Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: Germany. Status: Allowed. Regulation Type: OTC. Authority: BfArM. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Naproxen,Aleve / Naprosyn,Naproxen,France,Allowed,OTC,ANSM,"Common NSAID, generally unrestricted",Ibuprofen,Safe to carry in personal-use quantities,ANSM Guidelines,2026-07-20,"Medicine: Naproxen. Brand: Aleve / Naprosyn. Generic: Naproxen. Country: France. Status: Allowed. Regulation Type: OTC. Authority: ANSM. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,India,Allowed,OTC/Prescription,CDSCO,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,CDSCO Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: India. Status: Allowed. Regulation Type: OTC/Prescription. Authority: CDSCO. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,USA,Allowed,OTC/Prescription,FDA / DEA,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,FDA / DEA Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: USA. Status: Allowed. Regulation Type: OTC/Prescription. Authority: FDA / DEA. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,UK,Allowed,OTC/Prescription,MHRA / Home Office,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: UK. Status: Allowed. Regulation Type: OTC/Prescription. Authority: MHRA / Home Office. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,Japan,Allowed,OTC/Prescription,MHLW,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,MHLW Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: Japan. Status: Allowed. Regulation Type: OTC/Prescription. Authority: MHLW. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
